text,label
የሰብሰባው አላማ አካል ላከ አደሰ ወጣ ህግ ለሃብረተሰቡ አወቀ ,0
አንዳንድ ቻለ ሰራ ቀረበ ጥያቄ እጅግ መሰረታዊ ,0
አቃቤ ህግ ጉቦ ተቀበለ ዘገበ ዘጋ ጨዋታ ፈገግ ተሰኘ ምኞት ቋጨ ,1
ምድር ፈጠረ ጥበብ ደመቀ ጥበብ ከሸነ ተሞሸረ ተፈጥሮ ግድ ,1
ሁለተኛ አለፈ አመት ስርአት ምንነትና ሻእቢያ ገሃድ ,1
ወይዘሪት ፍረወይኒ አወ ተቋም ራስ የአፈፃጸም አቅጣጫ በስትራቴጅ ሰነድ ተቀመጠ ,1
ሲሞኔ መስክ ሰወች ተግባቢወችና አወቀ ጉጉት ,1
አመመ ሰላማዊ ቀልብ ሰላም ሰፈነ ኢትዮጵያዊ ፍላጎት ,1
ከወራቶች ቆይታ መሰለ ጉዞ ቤተሰብ ገንዘብ አነሳ ሃረር ቀና ,0
ምድብ ከፈለ መሰረት ድርግ የተማሪወቹን የቤተመጽሃፍት ጠቀመ ፈረቃ ሰአት ,0
እብ ጳውሎስ ምክር ተግባራዊ ቻለ እንደት ,0
ሊቀ ካህን ሃናንያ ጳውሎስ አጠገብ ቆመ ሰወች አፍ እንድመቱት አዘዘ ,0
ጕእዝ መስክ ተደረገ መሻሻሎች ያህዌ ህዝብ አንድነት ኖረ ድርግ ,1
ጥንት ገና ታሪክ ህዝብ ዘመን ተናጠ ቈየ ልዩነት ክብር ተቻለ ,1
አባጅፋር ተመን ጅማ ቁልቁል ገባ ቃል ፈረሰ ,0
እኤአ በላይቤርያ ከሰተ እርስ በር ጦርነት ሳቢያ ጋምቢያ ሰደደ ,0
ዘርፍ ፈለገ ትኩረት ነፈገ ጀመረ ቅበላ መስፈርት ,1
ስትራቴጅውም አመት ጨረሰ ይፋ ትግበራው ጀመረ ጠበቀ ጠቈመ ,1
ቅን ልብ ባላ ሰወች ህይወት ለውጥ መጣ አስቻለ ተሻለ ነገደ ለም ,0
ፖሊስ ገደለ ማንነት ግድያ መንስኤ ጠራ ምርመራ ጀመረ ለአድስ አድማስ ,0
ሃብረተሰቡ ቀልጣፋ ፈጣን ፍትህ አገልግሎት እንድያገኝ አስቻለ አለመ ,1
አደሰ ዘመን ጉዳት ብሬል ግብአት ቀረበ ተደረገ ድጋፍ ,1
እኔኮ አንተ ግርም ማወራት ጀመረ እኮ አፍ ለከት ለከት ,1
ባቡር ቅርጽ ያዘ ዛፍ ተሰራ ዋሻ በፍቅረኛሞች መረጠ መጣ ,0
እስር ፍርድ ቤት ሰጠ ዋስትና ፈቃድ አገደ ቈየ ትእዛዝ ሰጠ ,0
ሳለ ስራ ረገጠ ትንበያ አደለ ደመደመ ከበደ ,1
ትምህርት ጥራት ጉዳይ መምህር ተማሪወችን ሳበ ጉዳይ ሰነበተ ,0
እኔ ነፋስ ሃይሉ በለጠ ተደመመ መሰል ,1
አከለ ባልንጀራ ራስ ወደደ በለጠ ትእዛዝ ,1
ዛር ድያብሎስ መናፍስታዊ ድርጊት መጥፎ ጥርጣሬ ፈጠረ መሰለ ዘደ ጠቀመ ,0
ቲቤታዊው ሂርኩለስን አከለ ጀግና ታሪክ መሰከረ ,0
ማሃበሩ ጠነከረ መጣ ደረሰኝ ራስ ወጣ አተመ ገባ አገልግሎት ሰጠ ቀጠለ ,1
ዳንኤል አምላክ መንግስት ተቋቋመ ራስ ንጉስ ሾመ ,0
እነሱ አመጸኛ ቤት ሰማ ሰማ ነቢይ እርግጥ አወቀ ,0
ጅብ ተነሳ ሌለ ጅብ ተካ ባሰ ማጥ ከተተ ተጠነቀቀ ፈለገ ,1
ያእቆብ አብራክ ወጣ ጠቅላላ ዮሴፍ ቀድሞውኑም ግብጽ ,0
ጦር ስልት ወጋ አስቻለ ሃይል ይሁን ከንቱ ወር ,1
አይ ህዝብ ነካ ሌላኛ አማራጭ ጣት መንግስት ቀሰረ ,1
ተወ ጌታየ ጥይት ይመታወታል ,0
ጋዜጣዊ ገለጸ ተነሳ አንኳር አንኳር ነጥብ ወሰነ ተከተለ ቀረበ ,1
ማለዳ ተነሳ ተራራ ግርጌ ሰዋ ቱን እስራኤል ነገድ ወከለ አምድ ሰረረ ,1
አምድ አዘጋጅ ክፍሉ ገባ ክፍሉ ሰው መሰለ ጸጥታ ዋጠ ,1
ግርማ በክብርየ ደጀን ቤት ሰራ ተመን ትእዛዝ ጌጣጌጥ ሰራ ,1
ድርሰት ቋንቋ አንደበት ሚስት ጉያ ውጥእ አስቀመጠ ፍቅር ገለጸ ,1
ሳንቃ ዘጋ በር ከፈተ ታገለ ዘበኛ ደረሰ ,1
ፃፈ አተመ ውጭ ርእስ እንግሊዝኛ ተዘጋጀ መጽሃፍ ,1
ብድር ነሃስ ወር ጀመረ ከተማ ተግባራዊ ከተማ ሴፍቲኔት ዋለ ,0
ልጅ ሆኘ ተወይኒ ወንዝ ዳር ገር ልጅ ተጫወተ ,0
ደረጃ ተሻገረ ተሻገረ ራቀ አማካይ ሜትር ,0
መቸም አለነ ኮሌጅ እውቀት ለውጥ ስልጣን ተስፋ ጭላንጭል ,1
ጋምቤላ ደቡብ ሱዳን ስደተኛ እስፖርት እንድሳተፉ እርዳታ ተደረገ ,0
ኢዮብ ተወ እምነት የታዛዥነት ምሳሌ ተከተለ ቻለ እንደት ,0
ትኩረቱ ከፈለ ድርግ ወጣ ክትትል ጥገና ጠየቀ ,0
አካባቢ ሰራ በጎ አድራጎት ድርጅት ረገድ መንግስት ግደታ ገራ ,1
እንቁላል ነካ ድርግ አፍ የዞ ሮጠ አዝናኝ ሰራተኛ ስፖርት አንዱ ,0
ጀመረ ቴወድሮስ ሁናቴ ተስማማ ፈለገ ፈለገ ,0
ያህዌ ምስክር ጤንነት አመለካከት ሳጥን ተመለከተ ,0
እርግጥ መንግስት መልካ አስተዳደር ሰፈነ ረገድ ሰፋ ክፍተት አመነ ,1
መሰረት ኢሳያስ አፈ ወርቂ ኤርትራ አረብ ሊግ እጭ አባል ድርግ ,1
ሃገር ፋይናንስ ምንጭ ጐለበተ ረገድ ናቀ ሚና ተጫወተ ,1
አዛዥ ወይዘሮ ጽጌ ደመቀች ወረደ ቁጣ መአት ሰሙ አሽከር አዘነ ,1
ይሁን እለት እለት ድርግ ያለው እንቅስቃሴ ጥር ለውጥ ሰላ ተቻለ ,0
ዳዊት በዚያን እለት ያህዌ ፈራ ታድያ ያህዌ ታቦት እንደት እኔ መጣ ,0
መኪና ያዘ ወጣ ቻለው እርስ መጣ ሃላፊወች ሰጠ ትእዛዝ ,0
የሳይበር ግዛት ፈጠረ ሃገር ሏላዊነት ከፍተኛ ተግዳሮት ጠቈመ ,1
ወለደ ልጅ ሰብእናም ቀረጸ ረገድ አለባቸው ሃላፊነት ቀላል ,1
ጳውሎስ ጸጸት ስሜት ነፃ አምላክ እንድያገለግል ረዳ ምንድን ,0
ድረገጽ አለፈ ሁለት አመት ያለአንዳች አወከ ከፍተኛ ፍጥነት አደገ ,1
እርምጃ ሙከራ ደረጃ ነዳ ፈቃድ ቀማ ተደረሰ ላላ ,0
አተገባበሩንም ክረምት አለፈ በጋ መጣ ተዋናውያኖቹንም አደገ ገባ ,0
ይች እናት ባለቤት አይነት እርግዝና ተከላከለ መንገድ ጠቀመ አወቀ ,0
ባለሃብት ፕሬዚዳንት ዶክተር ሙላት ተሾመ ፕሬዚዳንት ጽህፈት ቤት ውይይት ድርግ ,1
ኢትዮጵያ እንግሊዝኛ ጋዜጠኝነት ታሪክ አመት ቍርጥ ሰራ አወቀ ,0
ዋካው ጸሃይ ዝናብ ጐዳ እንስሳ ሞራ ቀላ አፈር ቀመመ ቅባት ቀባ ,1
ስጋ አሳ ምግብ ሸቀጥ ነካ ተበላሸ ቻለ እይታ አዞ ,1
ኢኮኖሚ በኀብረተሰቡ ያለው ፖለቲካ ከባድ አዘቅት ገባ ,0
ቤን ፕሮግራም ተመለከተ ቀጠለ ሳምንት ሰአት ተመልሶ መጣ ,0
ከለከለ ቬተራንስ አሶሴሽን ኢትዮጵያ አገር ተከላከለ ሰራዊት ኖረ ,0
ይልቅ ደፋር ጽድቅ ሰበከ ያህዌ ያለው እምነት ይፋ ተናገረ ,1
ምክንያት ውሃ በራ ጽዳት ተያያዘ ዋጋ ከፈለ እውስ ,0
ሰው ሰራ ስህተት መልክ ረዳ ቅጣት ምድር ራስ ሰጠ ጀመረ ,0
ቅሬታ ምንጭ ምክንያት ተናጠ የቁልቁሊት ጎዞ ተጓዘ አመት ቈጠረ ,1
አያል ለቢሮክራሲ ገለጠ ሰራ ግንባታ ማነቆ በራ ,1
ሁለት ፍቅር ገነነ ፍቅር አለፈ ቅእት ወደደ ልጅ ሰዋ ለም ተጋ ,1
ታላቅ ሰው እድሜ ብልጽግና አገር እድገት ፍትሃዊ ተጠቃሚነት ተጋ ,0
ጅጅ ንዋይ መንግስት አድሷን ካሴት ወጣ ጥረት ቀጠለ ,1
አንዳንድ ሰወች ከተማ ተወ ሸሸ ሰወች ሞኝ ድርግ አሰበ ,1
እናት ወረሰ ቤት ቤት ኪራይ ተረፈ ኑሮ ገባ ,1
እርግጥ ምግባር ከረፋ ከረፋ እርስ ራቀ ተበጀ ,0
መንገድ ጎረቤት አገር ሱዳን ቀረ ፋይዳ ጎላ ,1
ወረሰ ንብረት ብክነት ዳረገ ተመለከተ አካል ፈጠነ ሸጠ ግንዝብ ,1
ተከተለ ጥያቄወች መጽሃፍ ቅዱስ ሰጠ መልስ እንድታነብ ጋበዘ ,0
ጎርፍ ወንድም ጸባይ አወቀ ከቀጠሮአቸው ሰአት ያህል አለፈ መጣ አብሽቆታል ,0
ሰው ተፈጥሮአዊ እክል መሰለ እውነታ ሁሌም እንደዛ ገባ ,1
ጠቀለለ ሚኒስትር ሃይለ አራ ሹመት ማግስት ቀረበ መዋቅር ለውጥ ተከተለ መሰለ ,1
ኤሊ ኢትዮጵያ ጠና ምኒልክ አሜሪካ ኢትዮጵያ ጉዞ ጀመረ ,0
ኢህአደግ ይሄን ያህል ድጋፍ እለት ህዝብ ቀን ሶስት ጀመረ ,0
ህዝብ ጥቅም ሰራ ሃይል አላማ ህዝብ መስክ ጠቀመ አማ ,1
ኢትዮጵያ መንግስት ኢንቨስተር ድርግ ድጋፍ ማበረታቻ መረጠ ሳበ ,0
ይሄም እውነተኛ ጥበብ ውጤት ከሰመ ዘርፍ ጎደሎ ጎን ተመለከተ ,1
ዳዊት በረታ ሰራዊት ጌታ ያህዌ እሱ ,0
ሁለት ተጋቢወች ፈት ተቀጽላ ተረፈ ማህበራዊ ቀውስ ገለጠ ,1
ጉያ ሸሸገ ባለስልጣን ደረጃ አመራር መንግስት ገባ ቃል ሸረሸረ ,1
አፄ ዮሃንስ እርቁ ተስማማ በጅሮንድ ለውጤ ከመነኮሳቱ ድርግ ምኒልክ ላቀ ,1
ደረሰ ቻለ አደጋ ቀድሞ ተከላከለ አለፈ ምቾት ፈጠረ ተናገረ ,0
አበረ ሰራ ቅቡእ ወንድም አብዛኛው ምድራዊ ህይወት ተጠናቀቀ ,0
እጅግ አማረ ድንክ አልጋ ተቀመጠ ተሰናዳ ማእድ እጣን ዘይት ኖረ ,1
ጠቀመ ቀጠለ ልማት ሰላም ሰፈነ ባህል ቱሪዝም ራስ ሚና ተጫወተ ሰራ ,1
አደሰ ዘመን ድጎማ መጣ መጠን ውሳኔ ሰጠ ,1
እነሱ ሁለት ህልም አለመ ህልም ፈታ ሰው ,1
ረቂቅ አዋጅ ተነሳ ሃሳብ ገባ ምላሽ ሰጠ ጸደቀ ተቃወመ ,1
አፍሪካ ፉትቦል ኮንፌደሬሽን ሰጠ አክሪድቴሽን አወቀ ጆሃንስበርግ ,0
ባህል በኪነ ጥበብ ተፈጥሯዊ ገጸ በረከት አለም ተደመመ ሃገር አንዱ ,1
ልጅ ማረ ትጉ ቤተሰብ ወለደ ሞተ ንብረት ልጅ ቀረ መንግስት ተላለፈ ,1
ደግነት ብር ህትመት ዋነኛ ዋጋ ንረት መንስኤ መንግስት ግልጽ አመነ ,1
መጽሃፍ ሻ ኮፒ አተመ ወር ተሰራጨ አለቀ ድጋሚ ህትመት ተዘጋጀ ,1
አለፈ ሁለት ተከተለ አመት በአውደ ጥናት ቀረበ ጥናት በመድበል መልክ አተመ ውጥእ ,1
ህዝብ ሃብት ፈሰሰ መሰረተ ልማት ተገለገለ ተቋም ወደመ ልማት መጣ ,0
በተፃራሪነት ልዩነት አረቀ ድርግ መፈረጅ ዛር አገር ወግ ባህል ,1
መሰረት ኢትዮጵያ በብዝሃ ህይወት ከበለጸጉ ገራ አንዱ ረዳ በዊክፒድያ አተመ ,1
አፄ ዮሃንስ ህዝብ ክርስቲያን ድርግ አሰበ ደርቡሽ ሰሙ ሊወጓቸ ተነሳ ,1
አክራሪነት ተግባር ያህል ፖለቲካ ፍላጎት ተቈራኘ ረገጠ ,0
ዮሴፍ ባእድ አገር ተገኘ እስር ቤት ያህዌ እሱ ባረከ አለመ ,1
ፈጸመ ጠገበ ሶስት ደገመ ቃኘ ,0
ከፍ ተደረገ እንጨት ቸነከረ ኒሳን ፋሲካ በአል ,1
ቀዳማዊ ሃይለስላሴ ምረቃ አቡጀደ ተሸከመ አነጠፈ ድግስ ,0
እርግጥ ይሄ ሆን ማረ አወቀ ከሰተ ግንዛቤ መጣ ,0
እንቁ በምድጃወች በመጋገሪያወችና በአልጋወች ,0
ውጭ ምንዛሪ ጣመ ተከለ ብሄራዊ ባንክ መራ አወጥቶ ተግባር ገባ ,0
ገንዘብ ፈሳ መስክ አንዱ ረዳ በፕሬዚዳንትነት መራ መኢአድ ፓርቲ ,1
ድድ ጤና ከፍ ድርግ ፖም ተፈጥሯዊ ጥር ጸዳ አወቀ አመት ቈጠረ ,0
አመመ ኰራ ሃገር ላንበርክክ ጣሊያን መሬት ረገጠ ጥቁር ተቈጣ ,0
ውድ አንባቢ በፍችራውና በፍችሪት ገጸ ባህርይ ፓራኖይድ ስብእና ቀውስ ተነጋገረ ,1
ራስ በር አጠገብ ፈረሰኛ አዛዥ ተቀመጠ ግንብ ቤት ዛር ,0
አገር በከለ ጋዝ ልቀት መጠን ቀነሰ ሃገር ቀላቀለ ስኬት ቈጠረ ,1
ያህዌ አምላክ ራስ ገለጸ እውነት በቃሉ መጽሃፍ ቅዱስ ተቻለ ,0
ታደለ ሞኝሆደ ዩኒቨርሲቲ ቀፈፈ ጉዳይ ህዝብ ግንኙነት ዳይሬክተር ,0
ፍልሚያ ዘመናዊ ጠላት ጦር ገጠመ ፈጀ መሰናዶ ተደረገ ,0
እግረ መንገደንም ታድያ አገር እርዳታ ተቀበለ ለገሰ አወቀ ,1
መፍትሄ ሰጠ ተደረገ ርብርብ በልዩ ተግባር አገዘ ቀጠለ ,0
እሷ አደብ ገዛ እነሱ ጸባይዋ ተቀበለ ሌሊት ብርድ ጨለማ አበረ አለፈ ,1
የአገሪቷ ኢኮኖሚ ደረጃ ዝቅተኛ ጤና መጠን የደኼየና ጐሰቈለ ,1
መሃል ቈጠበ ተቻለ ምክንያት ውል ተቋረጠ ግንዛቤ ወሰደ ,1
ሰላማዊ ፖለቲካ ትግል ዋነኛ ገለጸ በሰጥቶ ተቀበለ መርህ መሰረት ድርድር ተቻለ ,0
አመመ ለም ዘለቀ ሰላም ተጎናጽፈን ድህነት ስያሜ ለቀቀ ብልጽግና ጎራ ስማ ለም ጠቀሰ ,1
ህይወት ደስታ ሸሸ ሙቀት አፈነ ጉዞአቸውን ዋጋ ድርግ ,1
የተሰበሰብነበት አውላላ ሜዳ ስለነበር ዘና ማረከ ,1
ሃገር እርሻ ስራ ደከመ ሳቢያ መንግስት ባለስልጣን ቀረበ ወቀሳ ኰነነ ,1
ቀዳ አባት አባት ባህል ቅርጽ ቀየረ አበረ ኖረ ቀረ ,0
ታድያ ምነው ሹማምንቱና ባለስልጣን ህሊና ታማኝነት ቁርጠኝነት ተገለገለ ,0
ባለሃብት አበባ እርሻ ሃይል ቀረበ መሰል ኢንቨስትመንት መስክ የተሰማሩት ,1
አገር እድገት ብልጽግና ትምህርት ያለው ፋይዳ ተማረ ዜጋ ተገነዘበ ,1
ቈረጠ ወገን ኢንጅነር ችን ሾው ግንባታ ሂደት ገጠመ ኖረ ሸሸገ ,0
ምርጫ ተሸነፈ ትንሽ ድምጽ ፈለገ ጐሰቈለ ሃሳብ ኖረ ገባ ,1
መቸም ስፖርት ፍቅር ኢትዮጵያ ህዝብ እስፖርት ሚድያው እኩል የሚታዘቡት ,0
ልጅ ተንከባከበ ሞግዚት እንድፈልጉ ደይኬሮችን እንድጎበኙ ተገደደ ተገኘ ,1
ድርቅ ውጭ መዘዝ መፍትሄ ተበጀ ጉዳት ከፋ ተጠረጠረ ,1
ኢትዮፕያን አይደል ረቀቀ ድምጽ መሳ ቴክኖሎጅã ጠቀመ አማ ,1
ተቀመጠ ማበረታቻወችም ግልጽነት ተጠያቂነት ገባ ፍጥነት ሰጠ ኖረ ,0
ክፍተት ተገለገለ ፍሬ አፈራ ጠበቀ ነገደ ቀላል ,0
ገረመ ህዝብ ቀ ስ በር ስም ቀየረ ፈለገ ,0
ረቡእ ነሃስ ቀን አመመ ይፋ ጀመረ አገልግሎት ሁለት ወር ቈየ ,1
መጣ ሰወች ተረፉ ደንብ ነጋ መጥፎ ስሜት ሰማ ,0
አደለ እኛ አገር ተቃወመ ፖለቲካ ፓርቲወች ወር አለፈ መሬት ወረደ ቀረ ,1
ግጥም ህክምና ተቋም አለመ ሄድ ወጣ ዳረገ ያስከት ,1
ቀደም ቫይረስ ያዘ ሰወች ቍጥር ሻ ዝቅ ልብ ይሏል ,0
ሚስት ተታለለ ያዘ ደስታ ክህደቷ ወላፈን ገረፈ ,1
እናት አባት ምስጢረኛ ጓዳኛዋም ሞራል ሰጠ ደገፈ ፕሮግራም አደመ ,1
ሴት ሁሌም ቈረቈሰ ኖረ ሰለቸ ምናለበት ናቀ ቢተውት ,1
ሰው እድሉ ሰጠ መድረክ ሃገር መከረ አደራ መንግስት ተቋቋመ ,0
መንግስት ቆም አሰበ ህብረተሰብ ክፍል ደረጃ ውይ ,0
ይሁን ሰንበት ምኩራብ ንግግር ሰጠ አይሁዳዊ ግሪካዊ ሳመ ,0
ጅማ ተገኘ ተራራወች ተሻገረ ተመለከተ ጥቅጥቅ ደን ,1
ገበያ ዋለ በግ ብዙወቹ ኮስማና ,1
ኢትዮጵያ ቱሪዝም ድርጅት ሰራተኛ ተቋም ስብሰባ አዳራሽ ውይ ,0
እኤአ መስከረም ቀን አረሰ ገር ደፈነ ክለብ ቀላቀለ እለት ,0
ይሄ ሂደት የአገሪቷ ኳስ ለውጥ መጣ እምነት ሃሳብ ቋጨ ,1
እኔ አምላክ ቀረበ ተሻለ ሏላዊ ጌታ ያህዌ መጠጊያየ ድርግ ,1
ቢሮ ደገመ ተስተካከለ ለወረዳወች አሰበ ሰጠ መፍትሄ ተገኘ ጠቀሰ ,0
ራስ አመጠ ሳለ ምስክር ጠራ ሰው ዘር ጀመረ ይች አገር ላሰ ,0
ማለዳ አነሳ በየጐዳናወቿ ተከናወነ ተደመመ መንፈሳዊ ትእይንት አደመ ተቻለ ባረከ ,1
በአለፈው አመት ገጠመ ድርቅ ህዝብ ድርጅት መንግስት መከተ ቻለ ሰላ ,1
አምላክ እሱ ተቀባይነት ሰወች ሰጠ እጅግ ውድ ስጦታ ምንድን ,0
ወዳጀ ጠዋት አፄ ቤት ወጣ ባለትዳር መለሰ አሰበ ቀለበት አሰረ ,1
ሆስፒታል ህክምና ተከተለ አምባሳደር መልካ ጤንነት ተገኘ ,0
ምሽት ዘነነ አደመ ሞቅ መዝናኛ ስፍራ ሳለ ዝናብ ከፋ ጀመረ ,1
ጀቲቪ በበኩሉ ውንጀላ የጣቢያውንመልካም ስም ጠፋ ወጠነ ሴራ ሲልአስተባሏል ,1
ታሪክ ቁንጽል ፃፈ ሙሉውን ካነ ቸኰለ ,1
ይሄማ እንደዳሞ አማሪት የውያንና ደቦ ጨመረ በለጠ የለ ,1
ጥር ነገደ ያዘ ቴአትር ፈለገ ግብአት ልእ አቅም ,1
ኖረ ከበደ ቤት ክራዩን ሸፈነ አሰበ ነብር ደባል ,1
ሁለት ቀነጨረ ከተማ ሰበታ አሰረ ልማት እድገት ፈጠነ ተቻለ ,1
እምነት ጠነከረ በለጠ ደፋር ረዳ መንገድ አንዱ ምንድን ,0
አርጀንቲና እግር ኳስ ፌደሬሽን ጨመረ እግር ኳስ ቤተሰብ የፊፋን ውሳኔ አወገዘ ,1
መንግስት ቤት ኤጀንሲ እድር ቤት ባለስልጣን ቤተ ርስት ቈየ ,1
ሰአት ወሰደ ስፖርት ተጠናቀቀ ሰውነት ቀዘቀዘ ሳበ ፈታ ,0
አካባቢ ጥበቃ ተቆርቁሪ ደን ፋይዳ በዋናነት ትኩረት ሰጠ ቀደመ ተንቀሳቀሰ ,1
ታሪክ ክፍለ ዘመን ጀመረ ዘመን ተወሳ ተገኘ ,0
ሽብር ቡድን ቋጠረ ከሰመ ተደረገ ጥረት አስቸጋሪ ድርግ ,1
ተመለከተ ዳግማዊ አፄ ምኒልክ ሆስፒታል ተቋቋመ ያሚያስችላቸውን እርዳታ ጠየቀ ,1
